URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
71,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,23,39,-0.25806451196670144,0.08277703593754734,14.132075471698114,0.22963951935914553,5.744685996422904,14.132075471698114,172,749,2.865153538050734,0,6.238985313751669
72,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,28,47,-0.25333332995555563,0.06448839203397386,15.302631578947368,0.33619948409286327,6.255532425216093,15.302631578947368,391,1163,3.063628546861565,0,6.8589853826311264
73,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,56,22,0.4358974303090073,0.07276119396197649,14.486486486486486,0.21082089552238806,5.87892295280355,14.486486486486486,226,1072,2.779850746268657,1,6.115671641791045
74,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,46,26,0.27777777391975317,0.07221664987741559,14.04225352112676,0.21965897693079237,5.704764999223022,14.04225352112676,219,997,2.7963891675025074,0,6.110330992978937
75,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,27,6,0.6363636170798904,0.056798622965923196,8.420289855072463,0.24784853700516352,3.4672553568310507,8.420289855072463,144,581,2.879518072289157,0,5.986230636833047
76,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,52,8,0.7333333211111114,0.0693641617695212,14.180327868852459,0.20809248554913296,5.755368141760637,14.180327868852459,180,865,2.7687861271676297,1,6.002312138728324
77,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,35,6,0.7073170559190962,0.10199004949753719,21.157894736842106,0.23383084577114427,8.5566902330453,21.157894736842106,94,402,2.7412935323383083,0,5.972636815920398
78,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,45,13,0.5517241284185496,0.05642023340815152,14.685714285714285,0.2840466926070039,5.987904391328517,14.685714285714285,292,1028,2.955252918287938,0,6.633268482490273
79,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,35,68,-0.32038834640399666,0.14466292114513635,9.88888888888889,0.20646067415730338,4.038139825218478,9.88888888888889,147,712,2.745786516853933,4,5.98876404494382
80,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,64,25,0.4382022422673906,0.11679790010918911,9.896103896103897,0.19291338582677164,4.035606912772268,9.896103896103897,147,762,2.7244094488188977,0,5.822834645669292
81,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,24,37,-0.21311475060467622,0.06939704201433784,14.40983606557377,0.1956769055745165,5.842205188459316,14.40983606557377,172,879,2.756541524459613,0,6.0193401592719
82,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,40,28,0.17647058564013846,0.06719367582293115,10.541666666666666,0.2776679841897233,4.327733860342556,10.541666666666666,281,1012,3.010869565217391,0,6.4940711462450595
83,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,35,82,-0.40170939827598806,0.15961800796777897,9.905405405405405,0.21418826739427013,4.04783746911987,9.905405405405405,157,733,2.768076398362892,4,6.070941336971351
84,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,56,30,0.30232557787993514,0.08514851476717969,14.225352112676056,0.2297029702970297,5.782022033189235,14.225352112676056,232,1010,2.8138613861386137,0,6.036633663366336
85,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,25,13,0.31578946537396146,0.062397372639741586,21.0,0.23645320197044334,8.494581280788179,21.0,144,609,2.8784893267651888,0,6.354679802955665
86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,40,25,0.23076922721893497,0.0765606595093514,20.214285714285715,0.24499411071849234,8.183711930001683,20.214285714285715,208,849,2.9363957597173145,0,6.65017667844523
87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,43,49,-0.06521739059546315,0.08295761940220232,13.202380952380953,0.25788999098286747,5.3841083773455285,13.202380952380953,286,1109,2.8773669972948603,0,6.430117222723174
88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,21,12,0.2727272644628102,0.013636363630728777,9.416342412451362,0.21694214876033058,3.853313824484677,9.416342412451362,525,2420,2.7665289256198347,0,5.921900826446281
89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,44,50,-0.06382978655500227,0.0852221214095901,12.393258426966293,0.2611060743427017,5.061745800523599,12.393258426966293,288,1103,2.9057116953762465,1,6.510426110607434
90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,29,61,-0.35555555160493835,0.08387698035053402,15.32857142857143,0.33457595526561046,6.265258953534816,15.32857142857143,359,1073,3.093196644920783,0,6.773532152842498
91,https://insights.blackcoffer.com/human-rights-outlook/,6,3,0.33333329629630043,0.03383458633896772,22.166666666666668,0.20300751879699247,8.947869674185466,22.166666666666668,54,266,2.736842105263158,0,5.93984962406015
92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,49,5,0.8148147997256519,0.07287449382877936,14.529411764705882,0.20107962213225372,5.892196554735254,14.529411764705882,149,741,2.7233468286099862,0,5.950067476383266
93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,47,36,0.1325301188851793,0.07545454538595041,9.090909090909092,0.25727272727272726,3.739272727272728,9.090909090909092,283,1100,2.8536363636363635,0,6.237272727272727
94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,52,15,0.5522387977277792,0.055879899869991735,13.032608695652174,0.2468723936613845,5.311792435725423,13.032608695652174,296,1199,2.8715596330275233,1,6.273561301084237
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,36,30,0.09090908953168046,0.08483290477527904,15.877551020408163,0.2300771208226221,6.443051256492314,15.877551020408163,179,778,2.8444730077120823,0,6.227506426735219
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,18,41,-0.38983050186727963,0.048760330538214595,14.938271604938272,0.30330578512396694,6.096630956024896,14.938271604938272,367,1210,3.015702479338843,0,6.5438016528925615
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,21,43,-0.3437499946289064,0.09481481467434842,13.235294117647058,0.2311111111111111,5.386562091503269,13.235294117647058,156,675,2.8607407407407406,0,6.275555555555556
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,43,48,-0.05494505434126314,0.11910994748807599,10.324324324324325,0.23167539267015708,4.222399886797793,10.324324324324325,177,764,2.816753926701571,1,6.232984293193717
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,32,27,0.08474576127549557,0.08104395593263193,17.75609756097561,0.2651098901098901,7.208482980434201,17.75609756097561,193,728,2.883241758241758,0,6.258241758241758
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,25,37,-0.19354838397502608,0.06013579043633773,15.161764705882353,0.2259941804073715,6.15510355451589,15.161764705882353,233,1031,2.8302618816682834,0,6.1086323957322985
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,9,4,0.3846153550295881,0.05241935462734131,20.666666666666668,0.1693548387096774,8.334408602150537,20.666666666666668,42,248,2.649193548387097,0,5.548387096774194
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,30,40,-0.14285714081632656,0.09009008997414403,12.140625,0.23809523809523808,4.951488095238095,12.140625,185,777,2.8223938223938223,0,6.095238095238095
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,13,25,-0.31578946537396146,0.07480314945904892,12.7,0.2283464566929134,5.171338582677166,12.7,116,508,2.7893700787401574,0,6.100393700787402
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,31,53,-0.2619047587868481,0.10579345074837097,14.178571428571429,0.2871536523929471,5.78629003238575,14.178571428571429,228,794,2.959697732997481,0,6.590680100755668
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,32,34,-0.03030302984389349,0.09496402864033952,15.444444444444445,0.23309352517985613,6.27101518784972,15.444444444444445,162,695,2.7971223021582734,0,6.1568345323741
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,8,2,0.599999940000006,0.023809523752834467,15.555555555555555,0.26904761904761904,6.32984126984127,15.555555555555555,113,420,2.838095238095238,0,6.3
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,25,3,0.7857142576530622,0.052730696699188895,14.35135135135135,0.16760828625235405,5.807583855041482,14.35135135135135,89,531,2.662900188323917,2,5.785310734463277
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,41,55,-0.14583333181423613,0.12499999983723958,20.756756756756758,0.28125,8.415202702702704,20.756756756756758,216,768,2.9609375,0,6.56640625
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,35,26,0.14754098118785278,0.12373225127031998,14.5,0.15212981744421908,5.860851926977688,14.5,75,493,2.614604462474645,5,5.565922920892495
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,9,38,-0.6170212634676328,0.06064516121207076,14.903846153846153,0.24903225806451612,6.061151364764268,14.903846153846153,193,775,2.8825806451612905,0,6.309677419354839
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,24,32,-0.1428571403061225,0.08092485537438605,12.581818181818182,0.27167630057803466,5.141397792958487,12.581818181818182,188,692,2.926300578034682,0,6.497109826589595
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,33,47,-0.17499999781250003,0.10349288473028087,14.584905660377359,0.24967658473479948,5.933832898044864,14.584905660377359,193,773,2.868046571798189,0,6.55627425614489
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,29,35,-0.09374999853515628,0.07158836681030384,15.413793103448276,0.24272930648769575,6.262608963974389,15.413793103448276,217,894,2.850111856823266,2,6.178970917225951
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,48,45,0.03225806416926813,0.09528688514827163,12.512820512820513,0.21209016393442623,5.0899642707019765,12.512820512820513,207,976,2.7797131147540983,0,6.260245901639344
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,27,45,-0.24999999652777782,0.05572755413643378,13.458333333333334,0.27012383900928794,5.491382868937049,13.458333333333334,349,1292,2.9241486068111455,1,6.234520123839009
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,30,27,0.052631578024007405,0.09208400631327301,22.107142857142858,0.1518578352180937,8.903600276944381,22.107142857142858,94,619,2.5912762520193864,8,5.529886914378029
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,44,74,-0.25423728598103995,0.0921874999279785,15.609756097560975,0.28046875,6.356089939024391,15.609756097560975,359,1280,2.97578125,0,6.6203125
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,46,62,-0.14814814677640606,0.13432835804188015,9.925925925925926,0.1480099502487562,4.029574350469873,9.925925925925926,119,804,2.6355721393034823,1,5.72636815920398
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,11,16,-0.18518517832647488,0.08256880708694554,14.217391304347826,0.27217125382262997,5.795825023268183,14.217391304347826,89,327,2.926605504587156,0,6.3119266055045875
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,50,93,-0.3006992985965084,0.09213917519836393,15.83673469387755,0.27255154639175255,6.443714496107721,15.83673469387755,423,1552,2.905283505154639,1,6.350515463917525
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,52,61,-0.07964601699428303,0.12021276582956089,14.029850746268657,0.18617021276595744,5.686408383613846,14.029850746268657,175,940,2.68936170212766,16,5.727659574468085
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,43,64,-0.19626168040876935,0.0910638297097329,11.75,0.23404255319148937,4.793617021276596,11.75,275,1175,2.821276595744681,5,6.145531914893617
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,54,83,-0.21167883057168738,0.11502938697310713,14.703703703703704,0.2325776658270361,5.974512547812296,14.703703703703704,277,1191,2.845507976490344,0,6.272040302267002
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,54,72,-0.14285714172335603,0.09466566484247507,12.556603773584905,0.2607062359128475,5.126924003799101,12.556603773584905,347,1331,2.8730277986476334,0,6.532682193839219
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,59,19,0.5128205062458909,0.06854130046701115,17.78125,0.28383128295254834,7.2260325131810195,17.78125,323,1138,2.992970123022847,0,6.5676625659050965
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,19,26,-0.1555555520987655,0.07223113953092915,17.305555555555557,0.22953451043338685,7.014036026395577,17.305555555555557,143,623,2.850722311396469,1,6.248796147672552
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,51,97,-0.3108108087107378,0.13962264137771446,12.926829268292684,0.2650943396226415,5.27676944316613,12.926829268292684,281,1060,2.9660377358490564,1,6.590566037735849
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,34,46,-0.14999999812500003,0.11396011379777761,10.96875,0.2378917378917379,4.482656695156695,10.96875,167,702,2.8376068376068373,0,6.165242165242165
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,10,22,-0.3749999882812504,0.056437389671186264,15.324324324324325,0.23985890652557318,6.225673292339959,15.324324324324325,136,567,2.8465608465608465,1,6.1834215167548505
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,27,64,-0.4065934021253472,0.07711864400244182,22.264150943396228,0.23813559322033898,9.000914614646627,22.264150943396228,281,1180,2.8720338983050846,0,6.194067796610169
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,102,29,0.5572519041431152,0.10598705493043117,16.48,0.2621359223300971,6.696854368932039,16.48,324,1236,2.909385113268608,0,6.611650485436893
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,33,20,0.24528301423994314,0.05614406773713552,14.08955223880597,0.23622881355932204,5.730312420946117,14.08955223880597,223,944,2.9036016949152543,1,6.423728813559322
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,56,30,0.30232557787993514,0.11256544487884104,16.608695652173914,0.35209424083769636,6.784315957204645,16.608695652173914,269,764,3.176701570680628,0,7.047120418848167
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,10,14,-0.1666666597222225,0.060301507386177115,28.428571428571427,0.27889447236180903,11.482986360373296,28.428571428571427,111,398,3.0100502512562812,0,6.758793969849246
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,9,10,-0.05263157617728546,0.05013192598909782,19.94736842105263,0.17150395778364116,8.047548951534509,19.94736842105263,65,379,2.7018469656992083,5,5.8680738786279685
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,2,21,-0.8260869206049165,0.061007957397856874,22.176470588235293,0.27586206896551724,8.980933062880323,22.176470588235293,104,377,3.023872679045093,2,6.448275862068965
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,5,10,-0.3333333111111126,0.054151624353243236,21.307692307692307,0.21660649819494585,8.6097195223549,21.307692307692307,60,277,2.812274368231047,0,6.191335740072202
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,16,-0.5238094988662143,0.06999999976666667,16.666666666666668,0.2833333333333333,6.780000000000001,16.666666666666668,85,300,2.9299999999999997,1,6.36
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,43,20,0.3650793592844546,0.115596330063126,10.686274509803921,0.28807339449541286,4.389739161719734,10.686274509803921,157,545,2.9651376146788992,0,6.442201834862385
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,22,54,-0.42105262603878124,0.10174029437518033,13.581818181818182,0.2182061579651941,5.520009735913351,13.581818181818182,163,747,2.784471218206158,0,6.178045515394913
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,14,47,-0.5409835976887934,0.08739255001806225,16.61904761904762,0.21203438395415472,6.73243280120071,16.61904761904762,148,698,2.7779369627507164,0,5.941260744985673
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,50,64,-0.12280701646660512,0.09547738685470905,13.883720930232558,0.26046901172529313,5.657675976783141,13.883720930232558,311,1194,2.9288107202680065,0,6.491624790619765
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,7,26,-0.5757575583103771,0.06639839020845395,13.805555555555555,0.22937625754527163,5.613972725240331,13.805555555555555,114,497,2.8772635814889336,0,6.197183098591549
144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,1,0,0.9999990000010001,0.006622516512433666,37.75,0.15894039735099338,15.1635761589404,37.75,24,151,2.4834437086092715,0,4.947019867549669
145,https://insights.blackcoffer.com/blockchain-in-fintech/,22,14,0.22222221604938291,0.052249637079463514,18.13157894736842,0.24818577648766327,7.351905889542434,18.13157894736842,171,689,2.941944847605225,0,6.544267053701016
146,https://insights.blackcoffer.com/blockchain-for-payments/,31,29,0.03333333277777779,0.0837988825645267,12.785714285714286,0.2737430167597765,5.223782920989626,12.785714285714286,196,716,2.967877094972067,6,6.648044692737431
147,https://insights.blackcoffer.com/the-future-of-investing/,40,13,0.5094339526521896,0.047279214944443156,13.034883720930232,0.22658340767172166,5.3045868514407815,13.034883720930232,254,1121,2.8367528991971454,0,6.3648528099910795
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,24,43,-0.2835820853196704,0.08545918356446533,10.31578947368421,0.2844387755102041,4.240091299677766,10.31578947368421,223,784,2.924744897959184,0,6.540816326530612
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,27,4,0.7419354599375658,0.05827067658219798,15.647058823529411,0.3684210526315789,6.406191950464397,15.647058823529411,196,532,3.112781954887218,0,6.847744360902255
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,44,40,0.0476190470521542,0.12280701736431722,10.208955223880597,0.2997076023391813,4.203465130487912,10.208955223880597,205,684,2.982456140350877,1,6.495614035087719
